date,symbol,action,price,size,pnl,pnl_pct,reason
2025-05-09,LTC-USD,ADD #2,100.44050598144531,376.8138547649944,0.0,0.0,Pyramid add #2
2025-05-09,ETH-USD,ADD #1,2345.50732421875,14.713822758376946,0.0,0.0,Pyramid add #1
2025-05-09,SOL-USD,ADD #1,172.82827758789062,157.74036380312327,0.0,0.0,Pyramid add #1
2025-05-09,DOGE-USD,ADD #1,0.20529000461101532,118274.87508977996,0.0,0.0,Pyramid add #1
2025-05-09,NEAR-USD,ADD #1,2.900110960006714,8328.594410211766,0.0,0.0,Pyramid add #1
2025-05-10,LTC-USD,ADD #3,105.24385070800781,408.22159874819306,0.0,0.0,Pyramid add #3
2025-05-10,ETH-USD,ADD #2,2582.422607421875,15.170222594006054,0.0,0.0,Pyramid add #2
2025-05-10,ADA-USD,ADD #1,0.8412730097770691,43200.65958735976,0.0,0.0,Pyramid add #1
2025-05-10,DOGE-USD,ADD #2,0.24868899583816528,110830.85622602675,0.0,0.0,Pyramid add #2
2025-05-10,LINK-USD,ADD #1,17.34076690673828,1940.6495870966933,0.0,0.0,Pyramid add #1
2025-05-10,NEAR-USD,ADD #2,3.356081962585449,8169.7868070429695,0.0,0.0,Pyramid add #2
2025-05-10,AAVE-USD,ADD #1,228.6020965576172,152.45713884543272,0.0,0.0,Pyramid add #1
2025-05-13,SOL-USD,ADD #2,184.00625610351562,179.30229064519528,0.0,0.0,Pyramid add #2
2025-05-14,BTC-USD,SELL,103539.4140625,1.1280895849665762,7949.735437258288,7.303251658830745,Daily loss limit breached (-4.55%)
2025-05-14,LTC-USD,SELL,101.12409210205078,1569.00154898884,19139.396062019965,13.717591820832808,Daily loss limit breached (-4.55%)
2025-05-14,ETH-USD,SELL,2610.063232421875,44.86926298594094,18106.927542398997,18.288960115000364,Daily loss limit breached (-4.55%)
2025-05-14,SOL-USD,SELL,176.709228515625,496.34611391510407,6327.6404410708465,7.775300423420983,Daily loss limit breached (-4.55%)
2025-05-14,ADA-USD,SELL,0.7995200157165527,83214.18808518007,2739.0789993984554,4.293743465468713,Daily loss limit breached (-4.55%)
2025-05-14,DOGE-USD,SELL,0.23280799388885498,346847.74860628066,12219.791027945468,17.831526080671132,Daily loss limit breached (-4.55%)
2025-05-14,LINK-USD,SELL,17.01301383972168,3732.664242873617,4341.79374286557,7.338812518554727,Daily loss limit breached (-4.55%)
2025-05-14,BCH-USD,SELL,402.6856689453125,102.41556198094857,-1940.2948265921896,-4.493339752941594,Daily loss limit breached (-4.55%)
2025-05-14,NEAR-USD,SELL,3.0544850826263428,24970.075060162886,8061.439623693686,11.818684156251713,Daily loss limit breached (-4.55%)
2025-05-14,AAVE-USD,SELL,229.68191528320312,295.5025234358245,7104.848116727122,11.692001934593343,Daily loss limit breached (-4.55%)
2025-08-22,ETH-USD,BUY,4831.3486328125,8.251834554940373,0.0,0.0,Entry signal
2025-08-22,BNB-USD,BUY,898.7745361328125,37.52289706712264,0.0,0.0,Entry signal
2025-08-22,AAVE-USD,BUY,344.54241943359375,102.94017361810661,0.0,0.0,Entry signal
2025-09-01,AAVE-USD,SELL,304.34228515625,102.94017361810661,-4138.208801980964,-11.667687927492432,Trailing stop (2.0×ATR)
2025-09-04,ETH-USD,SELL,4298.744140625,8.251834554940373,-4394.964152749282,-11.023930017599493,Trailing stop (2.0×ATR)
2025-09-04,BNB-USD,SELL,843.802978515625,37.52289706712264,-2062.692098089128,-6.116278933948827,Trailing stop (2.0×ATR)
2025-09-10,SOL-USD,BUY,223.98690795898438,137.3359654192265,0.0,0.0,Entry signal
2025-09-12,SOL-USD,ADD #1,242.30328369140625,127.67112194073867,0.0,0.0,Pyramid add #1
2025-09-12,BNB-USD,BUY,925.0307006835938,35.812013021565846,0.0,0.0,Entry signal
2025-09-12,DOGE-USD,BUY,0.27542799711227417,100033.75082963433,0.0,0.0,Entry signal
2025-09-12,DOT-USD,BUY,4.320271968841553,8100.963940906141,0.0,0.0,Entry signal
2025-09-12,SAND-USD,BUY,0.313713014125824,107540.71283534088,0.0,0.0,Entry signal
2025-09-12,MANA-USD,BUY,0.33364900946617126,81723.30101672429,0.0,0.0,Entry signal
2025-09-13,DOGE-USD,ADD #1,0.28946399688720703,97325.14187961673,0.0,0.0,Pyramid add #1
2025-09-13,DOT-USD,ADD #1,4.500833034515381,7950.965091451385,0.0,0.0,Pyramid add #1
2025-09-13,SAND-USD,ADD #1,0.3286069929599762,104976.86713725326,0.0,0.0,Pyramid add #1
2025-09-13,MANA-USD,ADD #1,0.3689030110836029,75576.80063872253,0.0,0.0,Pyramid add #1
2025-09-15,DOT-USD,SELL,4.152833938598633,16051.929032357526,-2687.703378777084,-3.8756363361035606,Trailing stop (2.0×ATR)
2025-09-15,SAND-USD,SELL,0.29535698890686035,212517.57997259413,-3900.9780574500564,-5.851215726613557,Trailing stop (2.0×ATR)
2025-09-16,BNB-USD,ADD #1,955.7125854492188,34.372867361299434,0.0,0.0,Pyramid add #1
2025-09-17,BNB-USD,ADD #2,990.3097534179688,33.82147073160702,0.0,0.0,Pyramid add #2
2025-09-19,MANA-USD,SELL,0.32455000281333923,157300.1016554468,-1431.2746714540654,-2.7271193363919144,Trailing stop (2.0×ATR)
2025-09-20,BNB-USD,ADD #3,1042.650146484375,32.078298189655555,0.0,0.0,Pyramid add #3
2025-09-22,SOL-USD,SELL,220.49644470214844,265.00708735996517,-924.9975012310698,-1.5583336046922414,Daily loss limit breached (-3.46%)
2025-09-22,BNB-USD,SELL,993.0140380859375,136.08464930412788,9251.488628922149,7.349306066501837,Daily loss limit breached (-3.46%)
2025-09-22,DOGE-USD,SELL,0.24131600558757782,197358.89270925106,-6732.304875421429,-12.385084988579099,Daily loss limit breached (-3.46%)
2025-10-07,BNB-USD,BUY,1310.21435546875,24.77926520164668,0.0,0.0,Entry signal
