date,equity,daily_pnl,year,month,year_month
2021-12-11,89667.15947005298,0.0,2021,12,2021-12
2021-12-12,89667.15947005298,0.0,2021,12,2021-12
2021-12-13,89667.15947005298,0.0,2021,12,2021-12
2021-12-14,89006.03573414957,-661.123735903413,2021,12,2021-12
2021-12-15,89192.61492191046,186.57918776088627,2021,12,2021-12
2021-12-16,89192.61492191046,0.0,2021,12,2021-12
2021-12-17,89192.61492191046,0.0,2021,12,2021-12
2021-12-18,89195.78431955213,3.1693976416718215,2021,12,2021-12
2021-12-19,89196.27331233113,0.4889927790063666,2021,12,2021-12
2021-12-20,88898.25334284765,-298.01996948348824,2021,12,2021-12
2021-12-21,88731.39814014632,-166.8552027013211,2021,12,2021-12
2021-12-22,88731.39814014632,0.0,2021,12,2021-12
2021-12-23,88731.39814014632,0.0,2021,12,2021-12
2021-12-24,88731.39814014632,0.0,2021,12,2021-12
2021-12-25,88731.39814014632,0.0,2021,12,2021-12
2021-12-26,88731.39814014632,0.0,2021,12,2021-12
2021-12-27,88731.39814014632,0.0,2021,12,2021-12
2021-12-28,88731.39814014632,0.0,2021,12,2021-12
2021-12-29,88635.74591356867,-95.65222657765844,2021,12,2021-12
2021-12-30,89293.19825733748,657.4523437688185,2021,12,2021-12
2021-12-31,89675.75940320542,382.5611458679341,2021,12,2021-12
2022-01-01,89822.36605206745,146.6066488620272,2022,1,2022-01
2022-01-02,89789.10090374073,-33.265148326710914,2022,1,2022-01
2022-01-03,88487.42585882549,-1301.675044915246,2022,1,2022-01
2022-01-04,88822.90117826614,335.4753194406512,2022,1,2022-01
2022-01-05,88912.08186486064,89.18068659449636,2022,1,2022-01
2022-01-06,87943.49411725203,-968.5877476086025,2022,1,2022-01
2022-01-07,88267.6502117775,324.1560945254605,2022,1,2022-01
2022-01-08,87993.76198317288,-273.8882286046137,2022,1,2022-01
2022-01-09,87961.38040303574,-32.38158013713837,2022,1,2022-01
2022-01-10,88329.65520648698,368.2748034512333,2022,1,2022-01
2022-01-11,89188.1969241052,858.5417176182236,2022,1,2022-01
2022-01-12,89655.85523871848,467.65831461327616,2022,1,2022-01
2022-01-13,89275.3836122178,-380.47162650067185,2022,1,2022-01
2022-01-14,89388.89824435783,113.51463214002433,2022,1,2022-01
2022-01-15,89235.1155889831,-153.78265537472907,2022,1,2022-01
2022-01-16,89280.64920102329,45.533612040191656,2022,1,2022-01
2022-01-17,89206.08320988891,-74.56599113438278,2022,1,2022-01
2022-01-18,89014.00861959539,-192.07459029351594,2022,1,2022-01
2022-01-19,90309.40913635353,1295.4005167581345,2022,1,2022-01
2022-01-20,90174.55752644615,-134.85160990737495,2022,1,2022-01
2022-01-21,90039.20443189063,-135.35309455552488,2022,1,2022-01
2022-01-22,90058.08174685996,18.877314969329746,2022,1,2022-01
2022-01-23,90170.93370285779,112.85195599783037,2022,1,2022-01
2022-01-24,90424.34464166328,253.41093880549306,2022,1,2022-01
2022-01-25,90980.16276340876,555.818121745484,2022,1,2022-01
2022-01-26,89938.94929264968,-1041.2134707590885,2022,1,2022-01
2022-01-27,88588.60635664337,-1350.342936006302,2022,1,2022-01
2022-01-28,87974.61601571349,-613.9903409298859,2022,1,2022-01
2022-01-29,88041.42690496767,66.81088925417862,2022,1,2022-01
2022-01-30,88015.84521785712,-25.581687110548955,2022,1,2022-01
2022-01-31,88347.47582166201,331.6306038048933,2022,1,2022-01
2022-02-01,88443.68326338581,96.20744172380364,2022,2,2022-02
2022-02-02,88677.71540257384,234.03213918802794,2022,2,2022-02
2022-02-03,88709.3328156281,31.617413054264034,2022,2,2022-02
2022-02-04,88939.53217929104,230.19936366293405,2022,2,2022-02
2022-02-05,88912.39230773806,-27.139871552979457,2022,2,2022-02
2022-02-06,88899.11490467297,-13.277403065090766,2022,2,2022-02
2022-02-07,89238.07076637394,338.9558617009752,2022,2,2022-02
2022-02-08,89535.88100670595,297.8102403320081,2022,2,2022-02
2022-02-09,89962.32205928626,426.4410525803105,2022,2,2022-02
2022-02-10,89705.05446473435,-257.26759455191495,2022,2,2022-02
2022-02-11,91462.72830619357,1757.6738414592255,2022,2,2022-02
2022-02-12,91660.43265866803,197.7043524744513,2022,2,2022-02
2022-02-13,92111.76287194002,451.3302132719982,2022,2,2022-02
2022-02-14,92059.38757648591,-52.37529545411235,2022,2,2022-02
2022-02-15,90911.57279766475,-1147.8147788211645,2022,2,2022-02
2022-02-16,91808.22734854172,896.6545508769777,2022,2,2022-02
2022-02-17,93706.4959931406,1898.2686445988802,2022,2,2022-02
2022-02-18,93655.17142742546,-51.324565715141944,2022,2,2022-02
2022-02-19,93697.66628130012,42.49485387465393,2022,2,2022-02
2022-02-20,94665.23314944643,967.5668681463139,2022,2,2022-02
2022-02-21,95503.13638577149,837.903236325059,2022,2,2022-02
2022-02-22,93374.45345551759,-2128.682930253897,2022,2,2022-02
2022-02-23,93971.76943189678,597.3159763791919,2022,2,2022-02
2022-02-24,94625.20392842514,653.4344965283526,2022,2,2022-02
2022-02-25,92810.15188514105,-1815.0520432840858,2022,2,2022-02
2022-02-26,92414.6118389748,-395.54004616625025,2022,2,2022-02
2022-02-27,93650.40732326811,1235.7954842933104,2022,2,2022-02
2022-02-28,92767.84807303712,-882.5592502309883,2022,2,2022-02
2022-03-01,94539.89183768773,1772.0437646506034,2022,3,2022-03
2022-03-02,94080.92592364225,-458.9659140454751,2022,3,2022-03
2022-03-03,94623.84872586408,542.9228022218304,2022,3,2022-03
2022-03-04,96361.18855885224,1737.3398329881602,2022,3,2022-03
2022-03-05,96519.10846257412,157.91990372187865,2022,3,2022-03
2022-03-06,97472.28749736304,953.1790347889182,2022,3,2022-03
2022-03-07,98072.49895057971,600.2114532166743,2022,3,2022-03
2022-03-08,100547.3018089366,2474.802858356881,2022,3,2022-03
2022-03-09,97509.03318795007,-3038.2686209865205,2022,3,2022-03
2022-03-10,97888.44811465645,379.4149267063767,2022,3,2022-03
2022-03-11,97179.75478594718,-708.6933287092688,2022,3,2022-03
2022-03-12,97424.31213269084,244.5573467436625,2022,3,2022-03
2022-03-13,97129.23020764692,-295.08192504392355,2022,3,2022-03
2022-03-14,95902.34204591345,-1226.88816173347,2022,3,2022-03
2022-03-15,94204.79860178853,-1697.5434441249236,2022,3,2022-03
2022-03-16,94663.25706113054,458.458459342015,2022,3,2022-03
2022-03-17,95365.49676002265,702.23969889211,2022,3,2022-03
2022-03-18,94088.20939115097,-1277.287368871679,2022,3,2022-03
2022-03-19,93847.37138888102,-240.83800226995663,2022,3,2022-03
2022-03-20,94038.83703353038,191.4656446493609,2022,3,2022-03
2022-03-21,94758.49138383474,719.6543503043649,2022,3,2022-03
2022-03-22,93896.41539345818,-862.0759903765575,2022,3,2022-03
2022-03-23,95235.54656554533,1339.1311720871454,2022,3,2022-03
2022-03-24,95655.09817426903,419.5516087237047,2022,3,2022-03
2022-03-25,95757.59208426061,102.49390999157913,2022,3,2022-03
2022-03-26,96073.61099336443,316.01890910381917,2022,3,2022-03
2022-03-27,95517.23168641746,-556.3793069469684,2022,3,2022-03
2022-03-28,94158.05903857067,-1359.17264784679,2022,3,2022-03
2022-03-29,93857.15033951978,-300.90869905089494,2022,3,2022-03
2022-03-30,94393.33891932372,536.1885798039439,2022,3,2022-03
2022-03-31,94603.32964567763,209.9907263539062,2022,3,2022-03
2022-04-01,94060.49639428582,-542.833251391814,2022,4,2022-04
2022-04-02,93994.64668394058,-65.84971034523915,2022,4,2022-04
2022-04-03,94061.7202556295,67.07357168891758,2022,4,2022-04
2022-04-04,94467.53476702732,405.8145113978244,2022,4,2022-04
2022-04-05,93932.31930624298,-535.2154607843404,2022,4,2022-04
2022-04-06,94003.67937766245,71.3600714194763,2022,4,2022-04
2022-04-07,94407.73272273644,404.0533450739895,2022,4,2022-04
2022-04-08,95142.95100729921,735.2182845627685,2022,4,2022-04
2022-04-09,95324.75113236117,181.80012506195635,2022,4,2022-04
2022-04-10,95031.6393255778,-293.11180678337405,2022,4,2022-04
2022-04-11,95550.03714048339,518.3978149055911,2022,4,2022-04
2022-04-12,96289.52401461068,739.4868741272949,2022,4,2022-04
2022-04-13,96887.26386491866,597.7398503079748,2022,4,2022-04
2022-04-14,96634.52754236602,-252.7363225526351,2022,4,2022-04
2022-04-15,96894.88165552614,260.35411316012323,2022,4,2022-04
2022-04-16,96841.84965398518,-53.03200154096703,2022,4,2022-04
2022-04-17,97144.0240047671,302.1743507819192,2022,4,2022-04
2022-04-18,96830.0886449752,-313.9353597918962,2022,4,2022-04
2022-04-19,95618.63307628274,-1211.4555686924577,2022,4,2022-04
2022-04-20,95998.44799669657,379.8149204138317,2022,4,2022-04
2022-04-21,95817.47770932618,-180.97028737039363,2022,4,2022-04
2022-04-22,94755.48844600123,-1061.9892633249547,2022,4,2022-04
2022-04-23,94625.63377240926,-129.85467359196628,2022,4,2022-04
2022-04-24,94661.15560165262,35.52182924335648,2022,4,2022-04
2022-04-25,93304.07844322841,-1357.077158424203,2022,4,2022-04
2022-04-26,93315.88721268107,11.80876945266209,2022,4,2022-04
2022-04-27,92641.7366241402,-674.1505885408696,2022,4,2022-04
2022-04-28,92963.99424106913,322.2576169289241,2022,4,2022-04
2022-04-29,93165.91942266544,201.92518159630708,2022,4,2022-04
2022-04-30,93000.76978193283,-165.1496407326049,2022,4,2022-04
2022-05-01,93134.55275193525,133.78297000241582,2022,5,2022-05
2022-05-02,91442.44802822052,-1692.1047237147286,2022,5,2022-05
2022-05-03,91536.02864559692,93.58061737639946,2022,5,2022-05
2022-05-04,92387.83614079724,851.8074952003226,2022,5,2022-05
2022-05-05,91859.34893237548,-528.4872084217641,2022,5,2022-05
2022-05-06,92209.53446816161,350.185535786135,2022,5,2022-05
2022-05-07,92317.39545789937,107.86098973776097,2022,5,2022-05
2022-05-08,92188.09599945355,-129.29945844582107,2022,5,2022-05
2022-05-09,90557.35150447214,-1630.744494981409,2022,5,2022-05
2022-05-10,89817.9780613962,-739.3734430759359,2022,5,2022-05
2022-05-11,90875.66291482461,1057.6848534284072,2022,5,2022-05
2022-05-12,89799.90073384177,-1075.7621809828415,2022,5,2022-05
2022-05-13,88473.84398293833,-1326.0567509034445,2022,5,2022-05
2022-05-14,88597.19129621513,123.34731327679765,2022,5,2022-05
2022-05-15,88576.4393838706,-20.75191234452359,2022,5,2022-05
2022-05-16,89274.87615751431,698.4367736437125,2022,5,2022-05
2022-05-17,88984.313564359,-290.5625931553077,2022,5,2022-05
2022-05-18,88862.32145364326,-121.99211071574246,2022,5,2022-05
2022-05-19,90624.09075306231,1761.7692994190438,2022,5,2022-05
2022-05-20,90617.06399793299,-7.0267551293218276,2022,5,2022-05
2022-05-21,90661.72001183893,44.65601390594384,2022,5,2022-05
2022-05-22,90598.9269698252,-62.793042013727245,2022,5,2022-05
2022-05-23,90720.42356594815,121.49659612294636,2022,5,2022-05
2022-05-24,91470.41773746508,749.9941715169261,2022,5,2022-05
2022-05-25,90844.18281304307,-626.2349244220095,2022,5,2022-05
2022-05-26,90506.026938757,-338.1558742860652,2022,5,2022-05
2022-05-27,90676.04217458764,170.0152358306368,2022,5,2022-05
2022-05-28,90755.79614380813,79.75396922048822,2022,5,2022-05
2022-05-29,90569.25579481017,-186.5403489979508,2022,5,2022-05
2022-05-30,90847.94991795946,278.69412314928195,2022,5,2022-05
2022-05-31,89895.68430163681,-952.2656163226493,2022,5,2022-05
2022-06-01,90505.41202305749,609.7277214206842,2022,6,2022-06
2022-06-02,91511.55738877869,1006.1453657211969,2022,6,2022-06
2022-06-03,90758.63192009226,-752.9254686864297,2022,6,2022-06
2022-06-04,90986.22833962915,227.59641953688697,2022,6,2022-06
2022-06-05,90863.13773873175,-123.09060089739796,2022,6,2022-06
2022-06-06,90255.13536330288,-608.0023754288704,2022,6,2022-06
2022-06-07,90767.71237425682,512.5770109539444,2022,6,2022-06
2022-06-08,90748.48879607808,-19.22357817874581,2022,6,2022-06
2022-06-09,90336.91318128195,-411.57561479612195,2022,6,2022-06
2022-06-10,91604.79174294566,1267.8785616637033,2022,6,2022-06
2022-06-11,91952.58925659778,347.79751365212724,2022,6,2022-06
2022-06-12,92072.03812374081,119.44886714302993,2022,6,2022-06
2022-06-13,89341.13183162235,-2730.906292118467,2022,6,2022-06
2022-06-14,88785.6599730863,-555.4718585360533,2022,6,2022-06
2022-06-15,89907.6005320855,1121.9405589992093,2022,6,2022-06
2022-06-16,90874.85098729905,967.2504552135506,2022,6,2022-06
2022-06-17,90093.69312693333,-781.1578603657254,2022,6,2022-06
2022-06-18,89317.0665385669,-776.626588366431,2022,6,2022-06
2022-06-19,90131.34029587595,814.2737573090562,2022,6,2022-06
2022-06-20,90326.39991383698,195.0596179610293,2022,6,2022-06
2022-06-21,89765.40575411604,-560.9941597209399,2022,6,2022-06
2022-06-22,90061.92049244037,296.5147383243311,2022,6,2022-06
2022-06-23,89434.69453883274,-627.2259536076308,2022,6,2022-06
2022-06-24,89252.45859973133,-182.2359391014179,2022,6,2022-06
2022-06-25,89229.92164084164,-22.536958889686503,2022,6,2022-06
2022-06-26,89518.79470833714,288.87306749550044,2022,6,2022-06
2022-06-27,89418.43210810015,-100.3626002369856,2022,6,2022-06
2022-06-28,89151.3198923008,-267.11221579935227,2022,6,2022-06
2022-06-29,89164.40028353981,13.080391239011078,2022,6,2022-06
2022-06-30,88756.26939067201,-408.1308928678045,2022,6,2022-06
2022-07-01,88414.67476451297,-341.5946261590434,2022,7,2022-07
2022-07-02,88666.95736286015,252.28259834718483,2022,7,2022-07
2022-07-03,88631.14897096071,-35.80839189943799,2022,7,2022-07
2022-07-04,88671.41102414006,40.262053179350914,2022,7,2022-07
2022-07-05,86611.17477830214,-2060.236245837921,2022,7,2022-07
2022-07-06,85274.8196819458,-1336.3550963563466,2022,7,2022-07
2022-07-07,85297.6491735469,22.829491601107293,2022,7,2022-07
2022-07-08,85303.97743220202,6.328258655121317,2022,7,2022-07
2022-07-09,85084.8644612962,-219.11297090582957,2022,7,2022-07
2022-07-10,85247.75742111215,162.89295981595933,2022,7,2022-07
2022-07-11,84800.77937817939,-446.9780429327657,2022,7,2022-07
2022-07-12,84423.50770133828,-377.27167684110464,2022,7,2022-07
2022-07-13,84950.56209647964,527.0543951413565,2022,7,2022-07
2022-07-14,83849.08091711355,-1101.481179366092,2022,7,2022-07
2022-07-15,83403.5535976272,-445.5273194863548,2022,7,2022-07
2022-07-16,83135.52199330623,-268.03160432096047,2022,7,2022-07
2022-07-17,83425.1413177186,289.6193244123715,2022,7,2022-07
2022-07-18,83529.31878331467,104.17746559606167,2022,7,2022-07
2022-07-19,83457.77364017982,-71.54514313484833,2022,7,2022-07
2022-07-20,83000.16889875071,-457.6047414291097,2022,7,2022-07
2022-07-21,83958.51203140442,958.3431326537102,2022,7,2022-07
2022-07-22,84516.23460080178,557.7225693973596,2022,7,2022-07
2022-07-23,84422.31369027127,-93.92091053050535,2022,7,2022-07
2022-07-24,84325.92117683208,-96.39251343919022,2022,7,2022-07
2022-07-25,83985.2578793053,-340.66329752678575,2022,7,2022-07
2022-07-26,84078.56984419163,93.31196488633577,2022,7,2022-07
2022-07-27,84903.04642606823,824.4765818766027,2022,7,2022-07
2022-07-28,85556.90479652537,653.8583704571356,2022,7,2022-07
2022-07-29,86280.45162290818,723.5468263828079,2022,7,2022-07
2022-07-30,86315.22719523465,34.775572326470865,2022,7,2022-07
2022-07-31,86204.60206987678,-110.62512535786664,2022,7,2022-07
2022-08-01,86625.58649188088,420.9844220040977,2022,8,2022-08
2022-08-02,85722.54995185077,-903.0365400301089,2022,8,2022-08
2022-08-03,86058.4133248882,335.86337303742766,2022,8,2022-08
2022-08-04,87507.87111956647,1449.4577946782665,2022,8,2022-08
2022-08-05,86769.70959772354,-738.1615218429215,2022,8,2022-08
2022-08-06,86468.59194673592,-301.1176509876241,2022,8,2022-08
2022-08-07,86504.32869797134,35.73675123542489,2022,8,2022-08
2022-08-08,87129.38155143702,625.0528534656769,2022,8,2022-08
2022-08-09,87570.07312610201,440.6915746649902,2022,8,2022-08
2022-08-10,87364.62561185805,-205.44751424396236,2022,8,2022-08
2022-08-11,87075.19732921639,-289.4282826416602,2022,8,2022-08
2022-08-12,87826.48103268568,751.283703469293,2022,8,2022-08
2022-08-13,87733.92129477157,-92.55973791411088,2022,8,2022-08
2022-08-14,87695.06220459595,-38.85909017562517,2022,8,2022-08
2022-08-15,86856.28734019196,-838.7748644039821,2022,8,2022-08
2022-08-16,86655.23378667458,-201.053553517384,2022,8,2022-08
2022-08-17,85925.15571975528,-730.0780669193045,2022,8,2022-08
2022-08-18,85632.59912811806,-292.5565916372143,2022,8,2022-08
2022-08-19,85121.75343321127,-510.8456949067913,2022,8,2022-08
2022-08-20,85081.71227207931,-40.04116113195778,2022,8,2022-08
2022-08-21,85088.44649449721,6.734222417901037,2022,8,2022-08
2022-08-22,84715.23445528392,-373.2120392132929,2022,8,2022-08
2022-08-23,85375.60018605622,660.3657307723042,2022,8,2022-08
2022-08-24,85367.87493445272,-7.725251603507786,2022,8,2022-08
2022-08-25,85678.69392535974,310.81899090702063,2022,8,2022-08
2022-08-26,84664.97852947374,-1013.7153958859999,2022,8,2022-08
2022-08-27,84588.29913875076,-76.67939072297304,2022,8,2022-08
2022-08-28,84367.18619930772,-221.11293944304634,2022,8,2022-08
2022-08-29,84641.71322383317,274.52702452545054,2022,8,2022-08
2022-08-30,83890.29220909117,-751.4210147419944,2022,8,2022-08
2022-08-31,83375.30329578188,-514.9889133092947,2022,8,2022-08
2022-09-01,82733.05668295136,-642.2466128305241,2022,9,2022-09
2022-09-02,83346.02614441895,612.9694614675973,2022,9,2022-09
2022-09-03,83474.2390527938,128.21290837484412,2022,9,2022-09
2022-09-04,83458.6572083694,-15.58184442439233,2022,9,2022-09
2022-09-05,83513.10411302476,54.446904655356775,2022,9,2022-09
2022-09-06,82831.12081188435,-681.9833011404116,2022,9,2022-09
2022-09-07,83603.59821179295,772.4773999086028,2022,9,2022-09
2022-09-08,83297.89555830804,-305.70265348491375,2022,9,2022-09
2022-09-09,83664.26591410741,366.3703557993722,2022,9,2022-09
2022-09-10,83808.31140923071,144.04549512329686,2022,9,2022-09
2022-09-11,83930.76321420725,122.45180497654655,2022,9,2022-09
2022-09-12,84048.63598674185,117.87277253459615,2022,9,2022-09
2022-09-13,82880.37376839825,-1168.2622183436033,2022,9,2022-09
2022-09-14,82634.38957842952,-245.9841899687308,2022,9,2022-09
2022-09-15,80936.17151805173,-1698.2180603777815,2022,9,2022-09
2022-09-16,81516.73551916087,580.5640011091309,2022,9,2022-09
2022-09-17,81580.36436892148,63.628849760614685,2022,9,2022-09
2022-09-18,81602.62073521042,22.256366288944264,2022,9,2022-09
2022-09-19,81470.68848236187,-131.93225284854998,2022,9,2022-09
2022-09-20,81044.39668116493,-426.291801196945,2022,9,2022-09
2022-09-21,81308.2552168067,263.85853564177523,2022,9,2022-09
2022-09-22,81461.93638124074,153.68116443403414,2022,9,2022-09
2022-09-23,80105.26518657932,-1356.6711946614232,2022,9,2022-09
2022-09-24,80090.65646117453,-14.608725404788856,2022,9,2022-09
2022-09-25,79955.8824619865,-134.77399918802257,2022,9,2022-09
2022-09-26,79190.16316471713,-765.7192972693738,2022,9,2022-09
2022-09-27,79308.6986133939,118.53544867677556,2022,9,2022-09
2022-09-28,80628.94053040106,1320.2419170071516,2022,9,2022-09
2022-09-29,80996.66011870613,367.71958830507356,2022,9,2022-09
2022-09-30,80976.36193056707,-20.298188139058766,2022,9,2022-09
2022-10-01,80927.4015067646,-48.960423802476726,2022,10,2022-10
2022-10-02,81027.0178500847,99.61634332009999,2022,10,2022-10
2022-10-03,82975.42301938706,1948.4051693023648,2022,10,2022-10
2022-10-04,84086.37270651449,1110.9496871274314,2022,10,2022-10
2022-10-05,83606.78025128652,-479.59245522797573,2022,10,2022-10
2022-10-06,83349.33355507455,-257.44669621196226,2022,10,2022-10
2022-10-07,82695.22444229334,-654.1091127812106,2022,10,2022-10
2022-10-08,82588.3544817412,-106.86996055213967,2022,10,2022-10
2022-10-09,82687.55889124318,99.20440950198099,2022,10,2022-10
2022-10-10,81307.2641876211,-1380.2947036220867,2022,10,2022-10
2022-10-11,81215.38503601517,-91.8791516059282,2022,10,2022-10
2022-10-12,81464.72439708219,249.3393610670173,2022,10,2022-10
2022-10-13,81060.02031597668,-404.7040811055049,2022,10,2022-10
2022-10-14,80106.20248526691,-953.8178307097696,2022,10,2022-10
2022-10-15,80052.48392736242,-53.71855790448899,2022,10,2022-10
2022-10-16,80245.8122292763,193.3283019138762,2022,10,2022-10
2022-10-17,80475.40264729506,229.59041801876447,2022,10,2022-10
2022-10-18,80503.22310515626,27.820457861191244,2022,10,2022-10
2022-10-19,79323.15808741533,-1180.0650177409261,2022,10,2022-10
2022-10-20,79290.88396827423,-32.274119141104165,2022,10,2022-10
2022-10-21,80663.26237852208,1372.378410247853,2022,10,2022-10
2022-10-22,80757.32657038061,94.06419185853156,2022,10,2022-10
2022-10-23,81081.51251518274,324.1859448021278,2022,10,2022-10
2022-10-24,80424.71687750077,-656.7956376819639,2022,10,2022-10
2022-10-25,80505.1574030848,80.44052558402473,2022,10,2022-10
2022-10-26,81187.19443472322,682.0370316384215,2022,10,2022-10
2022-10-27,80918.40463337472,-268.78980134849553,2022,10,2022-10
2022-10-28,80108.7755791163,-809.6290542584175,2022,10,2022-10
2022-10-29,80165.75975728905,56.98417817274458,2022,10,2022-10
2022-10-30,80114.57250284661,-51.18725444244046,2022,10,2022-10
2022-10-31,79614.80126058628,-499.7712422603363,2022,10,2022-10
2022-11-01,80241.38244821772,626.5811876314401,2022,11,2022-11
2022-11-02,79679.66591180125,-561.7165364164684,2022,11,2022-11
2022-11-03,79503.21495631945,-176.45095548179233,2022,11,2022-11
2022-11-04,81797.39379051537,2294.178834195918,2022,11,2022-11
2022-11-05,81810.9338760152,13.540085499829729,2022,11,2022-11
2022-11-06,81415.17293780154,-395.76093821365794,2022,11,2022-11
2022-11-07,81493.01648931483,77.84355151328782,2022,11,2022-11
2022-11-08,83166.67374204435,1673.6572527295211,2022,11,2022-11
2022-11-09,82935.74603163054,-230.92771041381638,2022,11,2022-11
2022-11-10,85461.64659359983,2525.9005619692907,2022,11,2022-11
2022-11-11,86855.10526923563,1393.458675635804,2022,11,2022-11
2022-11-12,84839.45936669497,-2015.6459025406657,2022,11,2022-11
2022-11-13,85196.27166390297,356.81229720800184,2022,11,2022-11
2022-11-14,85636.06176021238,439.79009630941437,2022,11,2022-11
2022-11-15,86726.55803776204,1090.4962775496533,2022,11,2022-11
2022-11-16,86335.5910539824,-390.9669837796391,2022,11,2022-11
2022-11-17,85861.75970215272,-473.83135182967817,2022,11,2022-11
2022-11-18,85190.16429729524,-671.5954048574786,2022,11,2022-11
2022-11-19,85398.02371389455,207.85941659931268,2022,11,2022-11
2022-11-20,85441.17527385606,43.15155996150861,2022,11,2022-11
2022-11-21,84994.04200948458,-447.133264371485,2022,11,2022-11
2022-11-22,84831.2147202773,-162.82728920727095,2022,11,2022-11
2022-11-23,85251.25587353848,420.0411532611761,2022,11,2022-11
2022-11-24,85374.51363598525,123.25776244676672,2022,11,2022-11
2022-11-25,85541.64533508907,167.1316991038184,2022,11,2022-11
2022-11-26,85505.46082970353,-36.184505385535886,2022,11,2022-11
2022-11-27,85483.52684640267,-21.933983300856198,2022,11,2022-11
2022-11-28,85121.962385148,-361.5644612546748,2022,11,2022-11
2022-11-29,85069.78410151995,-52.17828362804721,2022,11,2022-11
2022-11-30,86218.24961637263,1148.46551485268,2022,11,2022-11
2022-12-01,87600.06668410514,1381.8170677325106,2022,12,2022-12
2022-12-02,87413.1561916764,-186.9104924287385,2022,12,2022-12
2022-12-03,87343.169232984,-69.98695869240328,2022,12,2022-12
2022-12-04,87616.3231447824,273.1539117983921,2022,12,2022-12
2022-12-05,86599.37197890482,-1016.9511658775737,2022,12,2022-12
2022-12-06,86808.21645463441,208.8444757295947,2022,12,2022-12
2022-12-07,87395.60422899146,587.3877743570483,2022,12,2022-12
2022-12-08,87469.94932807844,74.3450990869751,2022,12,2022-12
2022-12-09,87773.1027679353,303.15343985686195,2022,12,2022-12
2022-12-10,87575.10588274944,-197.99688518585754,2022,12,2022-12
2022-12-11,87880.19959059017,305.0937078407296,2022,12,2022-12
2022-12-12,86997.34183759244,-882.8577529977338,2022,12,2022-12
2022-12-13,88502.9062123092,1505.5643747167633,2022,12,2022-12
2022-12-14,88102.32146938484,-400.5847429243586,2022,12,2022-12
2022-12-15,87594.09662877013,-508.22484061471187,2022,12,2022-12
2022-12-16,88071.52195391149,477.4253251413611,2022,12,2022-12
2022-12-17,88192.03349090416,120.51153699266433,2022,12,2022-12
2022-12-18,87928.043614045,-263.989876859152,2022,12,2022-12
2022-12-19,87904.77830840445,-23.26530564055429,2022,12,2022-12
2022-12-20,88622.2476184562,717.469310051747,2022,12,2022-12
2022-12-21,88727.70267589395,105.45505743774993,2022,12,2022-12
2022-12-22,87771.84905631494,-955.8536195790075,2022,12,2022-12
2022-12-23,88343.68483652428,571.8357802093378,2022,12,2022-12
2022-12-24,88155.99226684665,-187.69256967763067,2022,12,2022-12
2022-12-25,88112.32728212634,-43.664984720307984,2022,12,2022-12
2022-12-26,88080.29196519863,-32.035316927707754,2022,12,2022-12
2022-12-27,88769.71395528647,689.4219900878379,2022,12,2022-12
2022-12-28,88391.82736274585,-377.8865925406135,2022,12,2022-12
2022-12-29,88721.56545900955,329.7380962636962,2022,12,2022-12
2022-12-30,89079.79265933194,358.2272003223916,2022,12,2022-12
2022-12-31,88988.03290883273,-91.75975049921544,2022,12,2022-12
2023-01-01,89126.1561090637,138.12320023096981,2023,1,2023-01
2023-01-02,89121.00395130958,-5.152157754113432,2023,1,2023-01
2023-01-03,90062.23690537312,941.2329540635401,2023,1,2023-01
2023-01-04,90559.53057466942,497.2936692962976,2023,1,2023-01
2023-01-05,89719.7408008585,-839.7897738109168,2023,1,2023-01
2023-01-06,90699.07464807013,979.3338472116302,2023,1,2023-01
2023-01-07,91000.51468204585,301.44003397571214,2023,1,2023-01
2023-01-08,90968.48533517346,-32.02934687238303,2023,1,2023-01
2023-01-09,91062.35848526128,93.87315008782025,2023,1,2023-01
2023-01-10,91170.92991158392,108.57142632264004,2023,1,2023-01
2023-01-11,91609.59763749034,438.6677259064163,2023,1,2023-01
2023-01-12,92097.14220642456,487.54456893421593,2023,1,2023-01
2023-01-13,92775.64496530466,678.5027588801022,2023,1,2023-01
2023-01-14,92775.64496530466,0.0,2023,1,2023-01
2023-01-15,92775.64496530466,0.0,2023,1,2023-01
2023-01-16,92775.64496530466,0.0,2023,1,2023-01
2023-01-17,92775.64496530466,0.0,2023,1,2023-01
2023-01-18,92775.64496530466,0.0,2023,1,2023-01
2023-01-19,92775.64496530466,0.0,2023,1,2023-01
2023-01-20,92775.64496530466,0.0,2023,1,2023-01
2023-01-21,92775.64496530466,0.0,2023,1,2023-01
2023-01-22,92775.64496530466,0.0,2023,1,2023-01
2023-01-23,92775.64496530466,0.0,2023,1,2023-01
2023-01-24,92775.64496530466,0.0,2023,1,2023-01
2023-01-25,92775.64496530466,0.0,2023,1,2023-01
2023-01-26,92775.64496530466,0.0,2023,1,2023-01
2023-01-27,92775.64496530466,0.0,2023,1,2023-01
2023-01-28,92775.64496530466,0.0,2023,1,2023-01
2023-01-29,92775.64496530466,0.0,2023,1,2023-01
2023-01-30,92775.64496530466,0.0,2023,1,2023-01
2023-01-31,92775.64496530466,0.0,2023,1,2023-01
2023-02-01,92775.64496530466,0.0,2023,2,2023-02
2023-02-02,92775.64496530466,0.0,2023,2,2023-02
2023-02-03,92775.64496530466,0.0,2023,2,2023-02
2023-02-04,92645.91221184225,-129.73275346240553,2023,2,2023-02
