final_equity,total_return,max_drawdown
197983.82296804877,97.98382296804877,-5.198589107790618
163064.0257517647,63.06402575176471,-7.713328474081468
190924.18418840374,90.92418418840373,-2.843201867011892
190905.52938267542,90.90552938267543,-5.013984576356048
185006.29065916128,85.00629065916128,-1.9621202544188971
144068.53722596465,44.06853722596465,-11.274325241392194
194705.49735655397,94.70549735655398,-7.264511759949159
213476.88500570564,113.47688500570565,-2.4655973576083103
184762.8213436511,84.7628213436511,-7.522139817807208
199133.85819597135,99.13385819597136,-3.403023974528818
182005.10927406262,82.00510927406262,-6.858057457288407
203861.4692024525,103.86146920245251,-5.937383725731898
218076.50636609521,118.07650636609522,-5.289371050979419
231617.2990133318,131.6172990133318,-6.411902974263829
151651.90544963093,51.65190544963092,-14.908359049461703
158483.03553692612,58.48303553692613,-8.912906990557335
205848.1969625284,105.8481969625284,-3.99048734917814
161151.18427077847,61.15118427077846,-11.82180839530008
230493.01328595146,130.49301328595146,-2.9419626351252206
216195.82454342337,116.19582454342337,-3.8560538729978924
173552.9518420039,73.55295184200389,-6.688209771675082
175300.0213329764,75.30002133297641,-2.2394865334970224
158065.44638150476,58.06544638150477,-23.641344007818983
217348.92059525632,117.3489205952563,-5.841893064214599
162412.4089148825,62.41240891488249,-4.207313207291901
192538.1344133012,92.5381344133012,-6.949718709557409
200599.66418135603,100.59966418135602,-6.885550592133645
190064.6636572744,90.0646636572744,-5.492930850404285
145515.64375578772,45.515643755787714,-10.780550690571799
160676.17069395844,60.67617069395843,-10.043111831492288
163408.62155138084,63.40862155138085,-7.48580458012537
181033.04658528115,81.03304658528114,-7.743744457975208
143039.09544987048,43.03909544987048,-9.94245558334906
157262.0191353748,57.26201913537481,-29.523718437790723
230996.3529215449,130.9963529215449,-7.344151927397065
189020.10385002827,89.02010385002828,-7.69281580735547
192145.7497960273,92.1457497960273,-8.682753212611997
194223.92511322076,94.22392511322076,-9.214945127098881
223086.58904744734,123.08658904744733,-8.643017894296788
201662.33164914392,101.66233164914394,-8.700992063202188
190433.64624420856,90.43364624420856,-8.689765726940488
177738.0103266444,77.7380103266444,-10.581432919879466
186919.30369221998,86.91930369221998,-13.368618687930404
172780.6822990868,72.78068229908679,-10.77428528769328
195979.7406277376,95.9797406277376,-5.454385351751691
170538.03723247384,70.53803723247385,-7.443139317747743
178061.8147002897,78.06181470028967,-10.405564052371918
207662.63567031123,107.66263567031125,-7.12041714259742
127587.08708494523,27.58708708494524,-19.92137596995585
188581.40738852439,88.58140738852438,-6.208856534846269
254735.98699692034,154.73598699692036,-4.8730324266778355
151253.3870186505,51.2533870186505,-5.930747673573262
201987.5700733832,101.98757007338317,-2.7968666081540188
192922.3910646669,92.92239106466691,-7.84724356639182
200703.5064709694,100.70350647096942,-5.721260232884755
212786.01056874322,112.78601056874322,-4.579456030409869
211963.01890821825,111.96301890821823,-4.6157789064945955
220718.32194784633,120.7183219478463,-7.410693061351975
205495.2067174252,105.4952067174252,-10.856326644256667
177821.84688780276,77.82184688780276,-9.501271101400262
221718.81156631184,121.71881156631184,-2.5681962328233126
201660.4343377315,101.66043433773152,-5.83108760351176
229143.3095479014,129.1433095479014,-5.4254330758053175
234018.5279302407,134.01852793024068,-1.2454484444672465
172390.71965872135,72.39071965872135,-4.740879634296041
168766.99603112182,68.76699603112182,-7.536072197637912
204675.43254970084,104.67543254970084,-7.328965167653862
222216.64480986277,122.21664480986276,-6.042720659739269
188939.43459844368,88.93943459844368,-7.411576067400764
186057.99551090828,86.05799551090827,-16.00882905183685
166839.3779260563,66.8393779260563,-7.488301614387822
179323.91161785013,79.32391161785013,-7.690925725776067
197397.53528135462,97.39753528135462,-8.765054284068981
159927.7348290705,59.92773482907052,-6.826573486370117
180928.40853853634,80.92840853853633,-5.7341479424460635
165700.08980240283,65.70008980240283,-10.582462071279792
199630.50621585356,99.63050621585356,-4.029243166643166
163602.76784106295,63.602767841062935,-14.19324208090578
164692.63856213368,64.69263856213368,-5.669499552958337
180456.14790032298,80.45614790032299,-6.517973929058214
157713.605465737,57.713605465737004,-11.37261032618715
174485.93560192417,74.48593560192415,-13.629486012186822
164663.7505265021,64.66375052650208,-7.5988451194021795
163054.58061552394,63.05458061552394,-7.973855400191551
246282.74739231385,146.28274739231384,-4.589994602228576
193862.35649377052,93.86235649377053,-5.4349340099020145
147232.70253952636,47.23270253952636,-5.595821400407163
189640.4759167065,89.64047591670649,-7.695697519075841
203279.85499631078,103.27985499631076,-6.484180238130212
221276.21576751993,121.27621576751993,-8.015113754952187
180478.91714755225,80.47891714755224,-16.574272268157138
184074.36306211085,84.07436306211085,-5.928137016935989
203021.3177642034,103.02131776420342,-8.329578567863562
192822.86241180723,92.82286241180724,-2.4328856922744375
199950.98846843967,99.95098846843966,-8.387677476618267
194495.8275041563,94.49582750415631,-5.4923965830754895
179701.4594461202,79.7014594461202,-18.449669634778797
204424.5478142286,104.42454781422859,-8.461394897708296
170868.9048693335,70.86890486933348,-9.068609483566508
190788.1943068136,90.7881943068136,-8.043136986809179
209645.8577898778,109.6458577898778,-6.969638002185367
186866.0406253314,86.86604062533141,-5.306134482632348
194094.58845645603,94.09458845645602,-6.178193806102636
174122.6556136779,74.1226556136779,-8.82337037043943
241521.07256042218,141.52107256042217,-5.793854078744685
189656.95412377128,89.65695412377129,-18.6736376514654
186837.51307798643,86.83751307798642,-6.335952811285757
216201.31833611173,116.20131833611174,-3.652884059498836
175500.46883174242,75.50046883174242,-9.56826268446545
223069.90026961121,123.06990026961122,-7.479061145326001
171287.46799229155,71.28746799229155,-6.780447967651028
200833.4932330266,100.83349323302659,-4.078264283666227
158571.02042499464,58.57102042499464,-8.49398262763619
249884.5534668686,149.8845534668686,-8.260290417533152
157025.16724349675,57.02516724349675,-7.903635362217291
206060.12919654715,106.06012919654715,-4.102409862150011
245196.157136663,145.19615713666303,-2.8983467853100233
188139.63952722534,88.13963952722534,-2.1743437809860215
154637.15667714982,54.63715667714981,-6.561887041326754
139322.097721382,39.32209772138198,-10.992421789947088
211486.26399821462,111.48626399821464,-5.336302920783975
219834.50118859916,119.83450118859915,-2.0680162459483826
178317.11303185014,78.31711303185014,-8.180071934160889
197287.25382109737,97.28725382109738,-7.2367643024570505
199831.33051293125,99.83133051293125,-4.510576089206903
185846.0027597628,85.8460027597628,-7.763267626400042
191384.58233351252,91.38458233351253,-14.141963307083405
183444.2271372177,83.44422713721771,-6.371680620511176
213097.6572662411,113.09765726624109,-3.2436147621471676
200350.47363792025,100.35047363792025,-10.412486335529227
220340.20145615016,120.34020145615014,-4.797710188270772
166495.24244164408,66.49524244164408,-6.337186252093614
175295.47310068022,75.29547310068021,-4.989427089344634
200157.86964745293,100.15786964745294,-6.573605091765216
163475.3252685888,63.47532526858879,-5.285388624025809
187471.4511446767,87.47145114467672,-4.0169725455107175
229347.92152088607,129.34792152088605,-5.737765080507745
227504.07140494397,127.50407140494397,-8.651483750260107
195475.17240618373,95.47517240618373,-7.476150687392616
188681.39679451246,88.68139679451245,-9.322092185850849
180000.66939060792,80.00066939060792,-8.356444609184404
185333.1586124894,85.3331586124894,-13.472794184052145
192518.27816962465,92.51827816962465,-4.579607323594282
192098.6554973226,92.0986554973226,-3.456515682440918
172781.17713501165,72.78117713501165,-11.995244705010755
149861.75877652742,49.86175877652743,-11.278297795871675
180656.91527385154,80.65691527385155,-4.618629841836892
187791.7807255293,87.7917807255293,-13.463029695698003
200526.92386947578,100.5269238694758,-4.376033214754543
225411.26188360958,125.41126188360958,-1.9276740937016317
183702.06272758258,83.70206272758259,-7.643803935424061
190710.72203568477,90.71072203568478,-7.997797381203772
194037.02214888926,94.03702214888925,-4.52727149791375
174437.13998452845,74.43713998452846,-4.3491764127534704
174769.02897003008,74.76902897003008,-9.985180499334634
195239.24808030197,95.23924808030198,-9.302668845056962
181772.2212517775,81.7722212517775,-8.31274198390427
165077.35367627727,65.07735367627727,-7.765981956874317
208525.6036532782,108.5256036532782,-6.015904978669543
138220.57988981617,38.22057988981618,-7.454629731363993
177729.03077767725,77.72903077767725,-5.905886840635899
181252.09189005668,81.25209189005666,-5.567230415904658
189747.34036354994,89.74734036354994,-8.148846328108377
161839.11448934977,61.839114489349775,-6.975348179900534
203554.95107239747,103.55495107239747,-12.69349046804872
148456.86263604,48.456862636039986,-13.989515596834215
181850.61415920226,81.85061415920225,-7.73174013104135
215422.06043239209,115.42206043239207,-2.0039991443319836
168560.53073156788,68.56053073156787,-6.433025859051568
208656.4436319226,108.65644363192257,-5.201612777189069
198654.95615975003,98.65495615975001,-5.322979700656612
182472.85733100714,82.47285733100713,-18.232593686622675
201091.46744514897,101.091467445149,-7.4417516098253405
167486.7963547121,67.48679635471211,-7.53312064942806
172993.2638408742,72.99326384087419,-8.79490868499911
188410.0444418408,88.4100444418408,-5.707276704230678
184476.41829592967,84.47641829592966,-3.884108306826331
172997.1660836129,72.99716608361288,-8.481696354651843
223652.26518564942,123.6522651856494,-3.8274013194975365
152326.2686744206,52.326268674420604,-6.659660098807025
203629.1438334828,103.62914383348283,-6.836463490721632
173278.54024201364,73.27854024201363,-6.23718602271055
176747.07012416515,76.74707012416515,-2.706795488942029
174398.0980773436,74.3980980773436,-9.909097618243434
189068.4475879147,89.0684475879147,-5.893440128030414
188396.35340157503,88.39635340157503,-10.02502380807299
209524.24914522626,109.52424914522626,-6.4170078065072325
227364.29934575612,127.36429934575612,-10.50694459634139
174936.4772426206,74.9364772426206,-6.198146565808255
186604.00141246337,86.60400141246339,-8.444071731171817
244191.43516651046,144.19143516651047,-4.336954591617652
167861.6620790098,67.8616620790098,-5.2928593893503635
184474.92082688175,84.47492082688174,-6.534564544357243
185375.44074826216,85.37544074826215,-5.286886266967882
198717.0181155433,98.7170181155433,-5.295505864397187
183022.71198539995,83.02271198539995,-6.704147636969118
216932.13879818085,116.93213879818086,-4.551691685242141
189626.01286838495,89.62601286838495,-4.589767452299641
227930.86495486868,127.93086495486867,-6.664093579460421
228411.90509494505,128.41190509494504,-4.107261052072481
191175.9999719157,91.1759999719157,-7.16305445836183
206806.53991737918,106.80653991737915,-4.772191617931784
191547.73536656104,91.54773536656104,-5.506475220835159
270978.7723229175,170.97877232291748,-3.574410383462275
201431.32640525512,101.43132640525513,-6.560667203195848
204552.1005468836,104.5521005468836,-4.768067527450158
191260.03862658574,91.26003862658574,-8.198388836795807
199699.30945477393,99.69930945477392,-2.1553838382908372
178267.4471217136,78.2674471217136,-6.353609871730471
159421.7086556886,59.42170865568859,-7.068135731987095
174754.1380121048,74.75413801210482,-10.234546400078669
193893.70481295063,93.89370481295063,-6.757689404599663
201891.94736717973,101.89194736717972,-9.466164482662696
161632.48025156753,61.632480251567536,-7.92066950939935
168962.27548201056,68.96227548201057,-6.8796340347785
160636.0462161731,60.63604621617309,-15.13842689891829
225442.0637009769,125.4420637009769,-1.0735617120706646
251040.44737152237,151.0404473715224,-6.244986085253103
171594.25676207428,71.59425676207427,-6.360371459492183
184384.50336961445,84.38450336961445,-3.662070019871635
204854.2614556002,104.8542614556002,-6.044142251745721
201257.1389806038,101.2571389806038,-8.29717362319711
167234.19655261925,67.23419655261924,-10.220449354061316
196831.74811781262,96.83174811781261,-4.19637587969834
174760.24331447366,74.76024331447366,-11.46645858977893
188863.22293282178,88.86322293282178,-6.025849379272148
193468.97680834174,93.46897680834174,-4.054562715718045
185134.37816467427,85.13437816467426,-8.842666123075512
202778.16079920906,102.77816079920905,-8.86871022427039
196347.78474253457,96.34778474253456,-5.3565001201478095
190858.01680342839,90.85801680342837,-7.430918372197157
191531.66728536625,91.53166728536624,-6.738007292162394
194822.39801144187,94.82239801144188,-4.097206187338011
124405.12739921277,24.405127399212766,-8.32060377352324
181237.78155315295,81.23778155315296,-7.768112184988481
163737.46353635355,63.737463536353545,-6.817460914426218
140818.21611333799,40.81821611333798,-13.041539678708347
181152.60104102478,81.15260104102478,-6.9560875650757
208874.3590199367,108.87435901993672,-5.202209576276995
228941.99216469284,128.9419921646928,-8.025989453770647
175927.76101469342,75.9277610146934,-5.2715601876634075
189845.43028685707,89.84543028685708,-11.2968721471468
173173.38381662063,73.17338381662061,-9.190528571920341
225336.45341727172,125.33645341727171,-7.964137358163511
199415.37063428835,99.41537063428837,-8.638171900184432
202867.30814799026,102.86730814799027,-5.841933626148787
177820.20386459716,77.82020386459716,-5.65924644953334
194265.76161249343,94.26576161249342,-4.379283029141894
171084.8586815519,71.08485868155189,-6.745951179368638
148392.04995417496,48.392049954174965,-24.80373820714381
200654.84797853266,100.65484797853266,-7.031257463500228
183329.29023854004,83.32929023854004,-6.72623315352662
202791.5458908743,102.79154589087427,-1.5989662844529449
149393.74148019537,49.393741480195374,-4.986543608441686
208075.76880872977,108.07576880872975,-6.548458084396061
220169.3440370012,120.16934403700121,-7.735322784181337
199903.63617027533,99.90363617027533,-1.397464449273486
185422.91306205216,85.42291306205216,-2.0715875551424525
176108.71642237777,76.10871642237778,-8.543487160575431
206064.81960584017,106.06481960584016,-3.866476324749983
187878.60167981265,87.87860167981265,-5.17020173093316
186229.38557219642,86.22938557219642,-8.964184510015643
176023.27762281842,76.02327762281843,-5.263680134355615
185447.9858209181,85.4479858209181,-5.91941003576652
181799.40984275285,81.79940984275285,-4.43212314322672
179512.82607762713,79.51282607762712,-3.441616921643733
231807.80961819485,131.80780961819485,-2.424478284688357
143375.9240261048,43.3759240261048,-6.150699316121958
184774.23715170874,84.77423715170875,-4.279323035493622
178249.7970007621,78.24979700076211,-7.510460011705729
219334.11966737075,119.33411966737073,-1.8650770379272235
203775.5647506093,103.77556475060929,-5.3256387599972514
148854.98480905226,48.85498480905226,-13.120653539505739
197330.715036966,97.330715036966,-16.93842414228905
225457.00186067607,125.45700186067607,-6.127254919598806
196356.38363909523,96.35638363909524,-6.103171020391769
218364.78295066324,118.36478295066324,-4.252333727768288
227893.25958252023,127.89325958252023,-6.292003549649734
186314.8720778026,86.31487207780259,-6.404075994980149
178229.69510508084,78.22969510508085,-6.072349777089141
221864.80382167955,121.86480382167954,-1.633343236881617
241230.62216520542,141.2306221652054,-8.005392429651447
173051.89157688236,73.05189157688237,-11.266538889519294
170208.25890236333,70.20825890236333,-6.643243326016036
156993.85362908748,56.99385362908747,-6.677629232009462
175183.08163816165,75.18308163816165,-4.434567186629447
201222.6508008447,101.22265080084469,-2.2890147373361027
177547.87095408927,77.54787095408928,-9.564578441362292
210704.53645086524,110.70453645086525,-2.613229429032498
186709.48928607046,86.70948928607045,-6.402762318463333
115448.31128624352,15.448311286243532,-13.768935015847376
178106.9515348585,78.1069515348585,-8.147463729399366
192116.41912196192,92.11641912196194,-5.756359266228199
175546.30157105843,75.54630157105844,-5.948320592609104
202583.32159059466,102.58332159059465,-7.8695463865876265
128515.91689427843,28.515916894278437,-10.206157997637202
233650.02480361436,133.65002480361437,-4.741582058699131
152519.20104299847,52.519201042998475,-7.587382286102591
182076.4066354395,82.0764066354395,-6.75478172443362
204158.6664235266,104.1586664235266,-5.5065018820641525
163250.79466905794,63.25079466905794,-9.322016638557827
233299.06449153236,133.29906449153236,-4.7901504113826485
148964.14237158032,48.96414237158033,-5.630066519300557
171859.41023452167,71.85941023452168,-2.664545248765994
218152.02243369128,118.1520224336913,-6.075708394433025
170596.849894037,70.596849894037,-10.93484727277044
208402.9605978332,108.40296059783321,-3.4723537104318325
238622.38339329418,138.62238339329417,-3.6117937569325824
188672.96498775712,88.67296498775713,-8.243429638983091
191633.64177424955,91.63364177424955,-10.152523363799384
234388.33300745755,134.38833300745756,-4.626456703949251
232680.2874406083,132.68028744060834,-4.1235453659555485
203685.63093622524,103.68563093622525,-4.19576834067721
179182.90544869294,79.18290544869294,-12.68430347987391
190654.7335833874,90.6547335833874,-4.71390422162484
162819.05361454005,62.81905361454005,-4.611396425651279
182658.90334302976,82.65890334302976,-9.200145811497482
179111.87778091902,79.11187778091902,-2.106701298081546
186297.38490137318,86.29738490137318,-7.143974652758822
201074.58330698957,101.07458330698958,-3.3719804786022647
178133.87620374688,78.13387620374688,-7.967732881243631
235145.91230758402,135.14591230758404,-4.398609270936756
175189.6489342976,75.18964893429761,-6.769026435159735
175214.09535130087,75.21409535130088,-5.018621225181322
166886.40657228994,66.88640657228994,-5.365239820057815
205842.99281968334,105.84299281968335,-2.729363340115798
187126.60975408164,87.12660975408164,-3.018946143149705
184960.99086075622,84.96099086075621,-8.215883665857062
240124.78617902144,140.12478617902144,-8.50283042505304
235960.09901571902,135.96009901571904,-5.866569887083243
175563.34750715925,75.56334750715925,-4.705110771252196
190483.76342293783,90.48376342293783,-6.693264969278085
156454.6163290823,56.454616329082285,-13.481802807625904
237375.37715475817,137.37537715475816,-7.148995026418752
161733.16396690835,61.73316396690836,-5.319312613544853
221707.4674215776,121.70746742157759,-2.575911803496357
188740.01462104596,88.74001462104597,-7.510286725277194
217603.07034611955,117.60307034611954,-10.734675194798186
165512.60247976164,65.51260247976165,-3.8992658071648054
181689.00738923496,81.68900738923497,-6.357505408246652
216829.5174847024,116.82951748470241,-10.254274825839712
172187.4637729037,72.18746377290368,-13.175142369860234
171154.59994383855,71.15459994383855,-5.211957183956342
181171.57675627622,81.17157675627622,-8.277146539171493
192478.3805382343,92.47838053823432,-6.224336341679133
