date,cash,positions,total
2017-01-30,29024.41186377032,154724.59479288768,183749.00665665802
2017-01-31,29024.41186377032,152818.9929533921,181843.40481716243
2017-02-01,29024.41186377032,161523.94824197263,190548.36010574293
2017-02-02,29024.41186377032,162650.26172672762,191674.67359049793
2017-02-03,29024.41186377032,162982.07736883694,192006.48923260724
2017-02-06,29024.41186377032,169719.59209949934,198744.00396326964
2017-02-07,29024.41186377032,169687.32705138947,198711.73891515977
2017-02-08,29024.41186377032,170383.6942881873,199408.10615195765
2017-02-09,29024.41186377032,169176.22823061593,198200.64009438624
2017-02-10,29024.41186377032,168901.3958617717,197925.80772554205
2017-02-13,29024.41186377032,166525.61435746076,195550.0262212311
2017-02-14,29024.41186377032,165745.3260716372,194769.7379354075
2017-02-15,29024.41186377032,166535.82017957608,195560.2320433464
2017-02-16,29024.41186377032,164367.138154988,193391.55001875834
2017-02-17,29024.41186377032,165049.27185434996,194073.68371812027
2017-02-21,29024.41186377032,170669.94069674233,199694.35256051266
2017-02-22,29024.41186377032,171753.5617145697,200777.97357834002
2017-02-23,29024.41186377032,167514.66499794438,196539.0768617147
2017-02-24,29024.41186377032,166996.38318269202,196020.79504646233
2017-02-27,29024.41186377032,172820.0481572715,201844.4600210418
2017-02-28,29024.41186377032,168655.03615905027,197679.44802282058
2017-03-01,29024.41186377032,172348.49138152695,201372.90324529726
2017-03-02,29024.41186377032,165631.44901198498,194655.86087575532
2017-03-03,29024.41186377032,162054.65246476207,191079.06432853237
2017-03-06,29024.41186377032,161890.4558651179,190914.86772888823
2017-03-07,29024.41186377032,162129.7280730723,191154.1399368426
2017-03-08,29024.41186377032,162243.28641371406,191267.6982774844
2017-03-09,29024.41186377032,162737.76791900172,191762.17978277203
2017-03-10,29024.41186377032,165152.5578674085,194176.96973117883
2017-03-13,29024.41186377032,168110.3744398135,197134.78630358382
2017-03-14,29024.41186377032,167137.9813972068,196162.3932609771
2017-03-15,29024.41186377032,167541.65799769884,196566.06986146915
2017-03-16,29024.41186377032,166497.4538927287,195521.865756499
2017-03-17,29024.41186377032,166862.12582166336,195886.5376854337
2017-03-20,29024.41186377032,171762.4391022318,200786.8509660021
2017-03-21,29024.41186377032,166602.5694490693,195626.9813128396
2017-03-22,29024.41186377032,168798.4130918939,197822.82495566423
2017-03-23,29024.41186377032,166975.96438144034,196000.37624521065
2017-03-24,29024.41186377032,166701.77330053828,195726.18516430858
2017-03-27,29024.41186377032,167207.20857593778,196231.62043970812
2017-03-28,29024.41186377032,167608.1063673837,196632.518231154
2017-03-29,29024.41186377032,167781.7998085275,196806.2116722978
2017-03-30,29024.41186377032,170421.11128696825,199445.52315073856
2017-03-31,29024.41186377032,171721.44742576056,200745.8592895309
2017-04-03,21164.63152895617,179151.95777935066,200316.58930830684
2017-04-04,21164.63152895617,175717.7683233965,196882.39985235268
2017-04-05,21164.63152895617,174159.88683251268,195324.51836146886
2017-04-06,21164.63152895617,170748.6986251227,191913.33015407887
2017-04-07,21164.63152895617,172204.08923077772,193368.7207597339
2017-04-10,21164.63152895617,170458.0495885699,191622.68111752608
2017-04-11,21164.63152895617,170021.19390119292,191185.8254301491
2017-04-12,21164.63152895617,166702.50828961513,187867.1398185713
2017-04-13,21164.63152895617,164617.17108889285,185781.80261784903
2017-04-17,21164.63152895617,168238.84382028153,189403.4753492377
2017-04-18,21164.63152895617,168541.13538951206,189705.76691846823
2017-04-19,21164.63152895617,168590.00853532163,189754.6400642778
2017-04-20,21164.63152895617,170433.33646009603,191597.9679890522
2017-04-21,21164.63152895617,170284.52734546387,191449.15887442004
2017-04-24,21164.63152895617,172355.51069739592,193520.1422263521
2017-04-25,21164.63152895617,175500.67868797592,196665.3102169321
2017-04-26,21164.63152895617,174302.17373796753,195466.8052669237
2017-04-27,21164.63152895617,175548.39355037973,196713.0250793359
2017-04-28,21164.63152895617,174324.16820588958,195488.79973484576
2017-05-01,21164.63152895617,177575.80277641918,198740.43430537535
2017-05-02,21164.63152895617,161462.54294649803,182627.1744754542
2017-05-03,21164.63152895617,161168.9749743279,182333.60650328407
2017-05-04,21164.63152895617,157968.78099742826,179133.41252638443
2017-05-05,21164.63152895617,160245.6678213046,181410.2993502608
2017-05-08,21164.63152895617,159749.89214615652,180914.5236751127
2017-05-09,21164.63152895617,162106.7276931044,183271.35922206056
2017-05-10,21164.63152895617,170431.6973269115,191596.32885586767
2017-05-11,21164.63152895617,173159.26073473884,194323.89226369502
2017-05-12,21164.63152895617,174778.37063741058,195943.00216636676
2017-05-15,21164.63152895617,176332.8546454932,197497.48617444938
2017-05-16,21164.63152895617,183222.09935643573,204386.7308853919
2017-05-17,21164.63152895617,170803.6622871445,191968.2938161007
2017-05-18,21164.63152895617,173591.69337223648,194756.32490119265
2017-05-19,21164.63152895617,175330.05710326048,196494.68863221665
2017-05-22,21164.63152895617,174809.08615504482,195973.717684001
2017-05-23,21164.63152895617,173030.6922614147,194195.32379037087
2017-05-24,21164.63152895617,174257.16044024396,195421.79196920013
2017-05-25,21164.63152895617,175457.26307912968,196621.89460808586
2017-05-26,21164.63152895617,177419.72988295706,198584.36141191324
2017-05-30,21164.63152895617,179699.83252408562,200864.4640530418
2017-05-31,21164.63152895617,180146.56501534642,201311.1965443026
2017-06-01,21164.63152895617,179096.5660662799,200261.19759523607
2017-06-02,21164.63152895617,179165.69227626768,200330.32380522386
2017-06-05,21164.63152895617,182501.70515669408,203666.33668565025
2017-06-06,21164.63152895617,186378.36834302795,207542.99987198412
2017-06-07,21164.63152895617,189620.13537677433,210784.7669057305
2017-06-08,21164.63152895617,196528.46845972052,217693.0999886767
2017-06-09,21164.63152895617,188945.5153345854,210110.14686354157
2017-06-12,21164.63152895617,187924.7402270515,209089.37175600766
2017-06-13,21164.63152895617,189900.21119471674,211064.84272367292
2017-06-14,21164.63152895617,189547.49397027344,210712.12549922962
2017-06-15,21164.63152895617,188000.69752917608,209165.32905813225
2017-06-16,21164.63152895617,186839.7861391648,208004.41766812096
2017-06-19,21164.63152895617,191616.39636762114,212781.02789657732
2017-06-20,21164.63152895617,194682.9683770166,215847.59990597278
2017-06-21,21164.63152895617,201980.81496025668,223145.44648921286
2017-06-22,21164.63152895617,204118.22044789724,225282.85197685342
2017-06-23,21164.63152895617,202244.5663135924,223409.19784254857
2017-06-26,21164.63152895617,200513.46300800005,221678.09453695623
2017-06-27,21164.63152895617,193962.49625874418,215127.12778770036
2017-06-28,21164.63152895617,196312.74439523122,217477.3759241874
2017-06-29,21164.63152895617,190629.6377220353,211794.26925099146
2017-06-30,21164.63152895617,189681.24742318506,210845.87895214124
2017-07-03,25284.278256486272,181545.83797057843,206830.1162270647
2017-07-05,25284.278256486272,179539.11446106248,204823.39271754876
2017-07-06,25284.278256486272,176529.46933206997,201813.74758855626
2017-07-07,25284.278256486272,178490.0507307901,203774.32898727636
2017-07-10,25284.278256486272,179199.23120528774,204483.50946177403
2017-07-11,25284.278256486272,180866.28630061002,206150.56455709628
2017-07-12,25284.278256486272,182615.51629908348,207899.79455556977
2017-07-13,25284.278256486272,181593.6001257152,206877.87838220148
2017-07-14,25284.278256486272,182993.59246790843,208277.87072439468
2017-07-17,25284.278256486272,181983.3785436581,207267.65680014435
2017-07-18,25284.278256486272,182780.4331694707,208064.71142595698
2017-07-19,25284.278256486272,183481.27387442355,208765.5521309098
2017-07-20,25284.278256486272,184742.5944287771,210026.8726852634
2017-07-21,25284.278256486272,184710.87413898951,209995.15239547577
2017-07-24,25284.278256486272,185758.9823284089,211043.26058489515
2017-07-25,25284.278256486272,186378.45434620773,211662.732602694
2017-07-26,25284.278256486272,189634.6423232043,214918.92057969054
2017-07-27,25284.278256486272,188248.87040316072,213533.14865964698
2017-07-28,25284.278256486272,187674.71862206893,212958.99687855522
2017-07-31,25284.278256486272,185813.90091015527,211098.17916664155
2017-08-01,25284.278256486272,185156.86100068645,210441.1392571727
2017-08-02,25284.278256486272,186071.85021369104,211356.1284701773
2017-08-03,25284.278256486272,188849.25767434237,214133.53593082866
2017-08-04,25284.278256486272,189625.16645580195,214909.4447122882
2017-08-07,25284.278256486272,190007.26406373392,215291.5423202202
2017-08-08,25284.278256486272,190783.70353236687,216067.98178885313
2017-08-09,25284.278256486272,190314.7705255776,215599.04878206388
2017-08-10,25284.278256486272,187690.92882171908,212975.20707820536
2017-08-11,25284.278256486272,188835.23460135644,214119.51285784272
2017-08-14,25284.278256486272,190785.71717622332,216069.99543270958
2017-08-15,25284.278256486272,190982.23832752695,216266.51658401324
2017-08-16,25284.278256486272,191619.48820895038,216903.76646543667
2017-08-17,25284.278256486272,188530.7014083704,213814.97966485668
2017-08-18,25284.278256486272,188019.36491252173,213303.64316900802
2017-08-21,25284.278256486272,187609.4709700062,212893.74922649248
2017-08-22,25284.278256486272,189987.81255650974,215272.09081299603
2017-08-23,25284.278256486272,190594.70139315116,215878.97964963742
2017-08-24,25284.278256486272,190864.8525069453,216149.13076343155
2017-08-25,25284.278256486272,190220.78685290265,215505.0651093889
2017-08-28,25284.278256486272,190642.0768203774,215926.35507686366
2017-08-29,25284.278256486272,191657.1336556025,216941.41191208875
2017-08-30,25284.278256486272,193075.7921002637,218360.07035675
2017-08-31,25284.278256486272,194470.63857334154,219754.91682982782
2017-09-01,25284.278256486272,194674.84890216414,219959.12715865043
2017-09-05,25284.278256486272,193341.07758682157,218625.35584330786
2017-09-06,25284.278256486272,192823.26310626464,218107.54136275093
2017-09-07,25284.278256486272,196604.61609966744,221888.89435615373
2017-09-08,25284.278256486272,197212.63010745466,222496.90836394095
2017-09-11,25284.278256486272,201751.16583067257,227035.44408715883
2017-09-12,25284.278256486272,200947.5960264181,226231.87428290438
2017-09-13,25284.278256486272,201967.7097878014,227251.98804428766
2017-09-14,25284.278256486272,203879.110969456,229163.38922594226
2017-09-15,25284.278256486272,201438.55802044144,226722.83627692773
2017-09-18,25284.278256486272,201829.31989154784,227113.59814803413
2017-09-19,25284.278256486272,201024.02857971878,226308.30683620507
2017-09-20,25284.278256486272,200968.47915913066,226252.75741561694
2017-09-21,25284.278256486272,199852.62800897338,225136.90626545966
2017-09-22,25284.278256486272,197995.7919194565,223280.0701759428
2017-09-25,25284.278256486272,195287.19034766138,220571.46860414767
2017-09-26,25284.278256486272,194322.5096459322,219606.78790241847
2017-09-27,25284.278256486272,194264.49431367847,219548.77257016476
2017-09-28,25284.278256486272,196193.67007033294,221477.94832681923
2017-09-29,25284.278256486272,196745.74561765167,222030.02387413796
2017-10-02,25934.76956092238,196676.72340631837,222611.49296724075
2017-10-03,25934.76956092238,196615.18573819488,222549.95529911725
2017-10-04,25934.76956092238,197407.03653839807,223341.80609932044
2017-10-05,25934.76956092238,198388.0127541984,224322.78231512077
2017-10-06,25934.76956092238,198513.1360588261,224447.90561974846
2017-10-09,25934.76956092238,199742.05500755538,225676.82456847775
2017-10-10,25934.76956092238,201843.91048406152,227778.6800449839
2017-10-11,25934.76956092238,202653.66593404565,228588.43549496803
2017-10-12,25934.76956092238,202677.8897472064,228612.6593081288
2017-10-13,25934.76956092238,203242.67656625295,229177.44612717532
2017-10-16,25934.76956092238,203875.6885695354,229810.4581304578
2017-10-17,25934.76956092238,204711.43631525207,230646.20587617444
2017-10-18,25934.76956092238,206970.56260518145,232905.33216610382
2017-10-19,25934.76956092238,206743.09414018242,232677.8637011048
2017-10-20,25934.76956092238,207348.52928490413,233283.2988458265
2017-10-23,25934.76956092238,205840.03488621072,231774.8044471331
2017-10-24,25934.76956092238,205500.6483092148,231435.41787013717
2017-10-25,25934.76956092238,202699.16608483574,228633.93564575812
2017-10-26,25934.76956092238,202375.6956703293,228310.46523125167
2017-10-27,25934.76956092238,204829.93653942787,230764.70610035025
2017-10-30,25934.76956092238,204962.81544199502,230897.5850029174
2017-10-31,25934.76956092238,205276.92427680735,231211.69383772972
2017-11-01,25934.76956092238,206391.637633677,232326.40719459936
2017-11-02,25934.76956092238,205835.79735324415,231770.56691416653
2017-11-03,25934.76956092238,207765.08192812017,233699.85148904254
2017-11-06,25934.76956092238,208370.10017675665,234304.86973767902
2017-11-07,25934.76956092238,210145.01433643332,236079.7838973557
2017-11-08,25934.76956092238,210076.6970522133,236011.46661313568
2017-11-09,25934.76956092238,208857.71908499964,234792.488645922
2017-11-10,25934.76956092238,210971.92792873312,236906.6974896555
2017-11-13,25934.76956092238,210259.75176112345,236194.52132204582
2017-11-14,25934.76956092238,210199.68222474642,236134.4517856688
2017-11-15,25934.76956092238,208354.75181696616,234289.52137788854
2017-11-16,25934.76956092238,210146.02719561564,236080.796756538
2017-11-17,25934.76956092238,209171.2073851131,235105.9769460355
2017-11-20,25934.76956092238,210172.87305019578,236107.64261111815
2017-11-21,25934.76956092238,212527.53474825912,238462.3043091815
2017-11-22,25934.76956092238,211531.6559293977,237466.42549032008
2017-11-24,25934.76956092238,212726.97744364577,238661.74700456814
2017-11-27,25934.76956092238,212202.70369153674,238137.4732524591
2017-11-28,25934.76956092238,211843.09238240327,237777.86194332564
2017-11-29,25934.76956092238,207317.9178500182,233252.68741094056
2017-11-30,25934.76956092238,211282.22769516145,237216.99725608382
2017-12-01,25934.76956092238,209133.02597425925,235067.79553518162
2017-12-04,25934.76956092238,205272.1428700487,231206.91243097108
2017-12-05,25934.76956092238,205559.03741116013,231493.8069720825
2017-12-06,25934.76956092238,206052.78793082843,231987.5574917508
2017-12-07,25934.76956092238,207469.92734880513,233404.6969097275
2017-12-08,25934.76956092238,208945.84744521053,234880.6170061329
2017-12-11,25934.76956092238,210038.38485043056,235973.15441135294
2017-12-12,25934.76956092238,210543.03985264368,236477.80941356605
2017-12-13,25934.76956092238,209740.7734786587,235675.54303958107
2017-12-14,25934.76956092238,209342.77542822863,235277.544989151
2017-12-15,25934.76956092238,212065.38086915927,238000.15043008165
2017-12-18,25934.76956092238,214774.3890746347,240709.15863555708
2017-12-19,25934.76956092238,214347.9479657694,240282.71752669176
2017-12-20,25934.76956092238,214501.61779188117,240436.38735280355
2017-12-21,25934.76956092238,213761.2918114037,239696.06137232608
2017-12-22,25934.76956092238,213757.89463762933,239692.6641985517
2017-12-26,25934.76956092238,214268.33000410598,240203.09956502836
2017-12-27,25934.76956092238,214615.1875273355,240549.95708825788
2017-12-28,25934.76956092238,214624.5152327748,240559.28479369718
2017-12-29,25934.76956092238,212444.3744809798,238379.14404190218
2018-01-02,44732.47646093994,197074.0319097266,241806.50837066653
2018-01-03,44732.47646093994,199606.90804229578,244339.38450323572
2018-01-04,44732.47646093994,199725.83057898094,244458.30703992088
2018-01-05,44732.47646093994,202949.33520613355,247681.8116670735
2018-01-08,44732.47646093994,202726.54457825684,247459.02103919678
2018-01-09,44732.47646093994,203826.65839922524,248559.13486016518
2018-01-10,44732.47646093994,203665.02505383093,248397.50151477088
2018-01-11,44732.47646093994,205393.97192098387,250126.4483819238
2018-01-12,44732.47646093994,208032.72743067227,252765.2038916122
2018-01-16,44732.47646093994,209721.87288962863,254454.34935056858
2018-01-17,44732.47646093994,214947.32143108596,259679.7978920259
2018-01-18,44732.47646093994,212368.6967979669,257101.17325890684
2018-01-19,44732.47646093994,212671.4370276505,257403.91348859045
2018-01-22,44732.47646093994,214748.17602190867,259480.6524828486
2018-01-23,44732.47646093994,214057.1365241328,258789.61298507274
2018-01-24,44732.47646093994,210854.4877126022,255586.96417354213
2018-01-25,44732.47646093994,213151.18610720895,257883.6625681489
2018-01-26,44732.47646093994,222513.14415324279,267245.6206141827
2018-01-29,44732.47646093994,220656.24159399534,265388.7180549353
2018-01-30,44732.47646093994,215730.98130806378,260463.45776900373
2018-01-31,44732.47646093994,216013.65523472897,260746.1316956689
2018-02-01,44732.47646093994,217454.18781210727,262186.66427304724
2018-02-02,44732.47646093994,213524.74358490235,258257.2200458423
2018-02-05,44732.47646093994,203197.93116156626,247930.4076225062
2018-02-06,44732.47646093994,208956.6905000578,253689.16696099774
2018-02-07,44732.47646093994,209088.55521111772,253821.03167205767
2018-02-08,44732.47646093994,200091.60443923704,244824.08090017698
2018-02-09,44732.47646093994,204874.49220904865,249606.9686699886
2018-02-12,44732.47646093994,209142.66432275838,253875.14078369833
2018-02-13,44732.47646093994,209221.0551211296,253953.53158206955
2018-02-14,44732.47646093994,211782.82655237417,256515.30301331411
2018-02-15,44732.47646093994,215473.55293996958,260206.02940090952
2018-02-16,44732.47646093994,216575.8696342025,261308.34609514245
2018-02-20,44732.47646093994,215772.13063885568,260504.60709979563
2018-02-21,44732.47646093994,214121.74605205882,258854.22251299876
2018-02-22,44732.47646093994,213752.2431203354,258484.71958127533
2018-02-23,44732.47646093994,217045.10945059673,261777.58591153668
2018-02-26,44732.47646093994,222672.72713683062,267405.20359777054
2018-02-27,44732.47646093994,220302.34522728878,265034.82168822875
2018-02-28,44732.47646093994,217378.73966402662,262111.21612496657
2018-03-01,44732.47646093994,213451.55748029426,258184.0339412342
2018-03-02,44732.47646093994,214346.7408047958,259079.21726573573
2018-03-05,44732.47646093994,216330.58871603175,261063.0651769717
2018-03-06,44732.47646093994,214873.52404831976,259606.0005092597
2018-03-07,44732.47646093994,214718.92517958084,259451.40164052078
2018-03-08,44732.47646093994,216513.81909824233,261246.29555918227
2018-03-09,44732.47646093994,220567.52051999193,265299.99698093184
2018-03-12,44732.47646093994,219220.49643132836,263952.9728922683
2018-03-13,44732.47646093994,217042.04996161774,261774.52642255768
2018-03-14,44732.47646093994,215349.57714226271,260082.05360320266
2018-03-15,44732.47646093994,213014.39031173405,257746.866772674
2018-03-16,44732.47646093994,212477.99026061187,257210.4667215518
2018-03-19,44732.47646093994,208734.31378508135,253466.7902460213
2018-03-20,44732.47646093994,210316.16573872115,255048.6421996611
2018-03-21,44732.47646093994,209420.62505330174,254153.1015142417
2018-03-22,44732.47646093994,196954.82053154288,241687.29699248282
2018-03-23,44732.47646093994,193983.55937849663,238716.03583943658
2018-03-26,44732.47646093994,198575.53888411867,243308.0153450586
2018-03-27,44732.47646093994,192929.9330544696,237662.40951540956
2018-03-28,44732.47646093994,192473.57929660313,237206.05575754307
2018-03-29,44732.47646093994,195766.89605350164,240499.37251444158
2018-04-02,234677.67616392273,0.0,234677.67616392273
2018-04-03,234677.67616392273,0.0,234677.67616392273
2018-04-04,234677.67616392273,0.0,234677.67616392273
2018-04-05,234677.67616392273,0.0,234677.67616392273
2018-04-06,234677.67616392273,0.0,234677.67616392273
2018-04-09,234677.67616392273,0.0,234677.67616392273
2018-04-10,234677.67616392273,0.0,234677.67616392273
2018-04-11,234677.67616392273,0.0,234677.67616392273
2018-04-12,234677.67616392273,0.0,234677.67616392273
2018-04-13,234677.67616392273,0.0,234677.67616392273
2018-04-16,234677.67616392273,0.0,234677.67616392273
2018-04-17,234677.67616392273,0.0,234677.67616392273
2018-04-18,234677.67616392273,0.0,234677.67616392273
2018-04-19,234677.67616392273,0.0,234677.67616392273
2018-04-20,234677.67616392273,0.0,234677.67616392273
2018-04-23,234677.67616392273,0.0,234677.67616392273
2018-04-24,234677.67616392273,0.0,234677.67616392273
2018-04-25,234677.67616392273,0.0,234677.67616392273
2018-04-26,234677.67616392273,0.0,234677.67616392273
2018-04-27,234677.67616392273,0.0,234677.67616392273
2018-04-30,234677.67616392273,0.0,234677.67616392273
2018-05-01,234677.67616392273,0.0,234677.67616392273
2018-05-02,234677.67616392273,0.0,234677.67616392273
2018-05-03,234677.67616392273,0.0,234677.67616392273
2018-05-04,234677.67616392273,0.0,234677.67616392273
2018-05-07,234677.67616392273,0.0,234677.67616392273
2018-05-08,234677.67616392273,0.0,234677.67616392273
2018-05-09,234677.67616392273,0.0,234677.67616392273
2018-05-10,234677.67616392273,0.0,234677.67616392273
2018-05-11,234677.67616392273,0.0,234677.67616392273
2018-05-14,234677.67616392273,0.0,234677.67616392273
2018-05-15,234677.67616392273,0.0,234677.67616392273
2018-05-16,234677.67616392273,0.0,234677.67616392273
2018-05-17,234677.67616392273,0.0,234677.67616392273
2018-05-18,234677.67616392273,0.0,234677.67616392273
2018-05-21,234677.67616392273,0.0,234677.67616392273
2018-05-22,234677.67616392273,0.0,234677.67616392273
2018-05-23,234677.67616392273,0.0,234677.67616392273
2018-05-24,234677.67616392273,0.0,234677.67616392273
2018-05-25,234677.67616392273,0.0,234677.67616392273
2018-05-29,234677.67616392273,0.0,234677.67616392273
2018-05-30,234677.67616392273,0.0,234677.67616392273
2018-05-31,234677.67616392273,0.0,234677.67616392273
2018-06-01,234677.67616392273,0.0,234677.67616392273
2018-06-04,234677.67616392273,0.0,234677.67616392273
2018-06-05,234677.67616392273,0.0,234677.67616392273
2018-06-06,234677.67616392273,0.0,234677.67616392273
2018-06-07,234677.67616392273,0.0,234677.67616392273
2018-06-08,234677.67616392273,0.0,234677.67616392273
2018-06-11,234677.67616392273,0.0,234677.67616392273
2018-06-12,234677.67616392273,0.0,234677.67616392273
2018-06-13,234677.67616392273,0.0,234677.67616392273
2018-06-14,234677.67616392273,0.0,234677.67616392273
2018-06-15,234677.67616392273,0.0,234677.67616392273
2018-06-18,234677.67616392273,0.0,234677.67616392273
2018-06-19,234677.67616392273,0.0,234677.67616392273
2018-06-20,234677.67616392273,0.0,234677.67616392273
2018-06-21,234677.67616392273,0.0,234677.67616392273
2018-06-22,234677.67616392273,0.0,234677.67616392273
2018-06-25,234677.67616392273,0.0,234677.67616392273
2018-06-26,234677.67616392273,0.0,234677.67616392273
2018-06-27,234677.67616392273,0.0,234677.67616392273
2018-06-28,234677.67616392273,0.0,234677.67616392273
2018-06-29,234677.67616392273,0.0,234677.67616392273
2018-07-02,35107.885184130064,199370.42055923343,234478.3057433635
2018-07-03,35107.885184130064,196515.83089152843,231623.7160756585
2018-07-05,35107.885184130064,198579.7611140532,233687.64629818324
2018-07-06,35107.885184130064,201500.86241050693,236608.74759463698
2018-07-09,35107.885184130064,203975.16245553532,239083.04763966537
2018-07-10,35107.885184130064,203756.89947995776,238864.7846640878
2018-07-11,35107.885184130064,204986.27719591124,240094.16238004132
2018-07-12,35107.885184130064,207029.8963056399,242137.78148977
2018-07-13,35107.885184130064,205020.66020555602,240128.54538968607
2018-07-16,35107.885184130064,205425.68184173745,240533.56702586752
2018-07-17,35107.885184130064,203362.0072521485,238469.89243627858
2018-07-18,35107.885184130064,203107.17319055586,238215.05837468593
2018-07-19,35107.885184130064,200424.33765527204,235532.2228394021
2018-07-20,35107.885184130064,199780.1680523396,234888.05323646968
2018-07-23,35107.885184130064,200466.6511499661,235574.53633409616
2018-07-24,35107.885184130064,198910.67541299673,234018.56059712678
2018-07-25,35107.885184130064,202270.12070158223,237378.00588571228
2018-07-26,35107.885184130064,201267.5500739912,236375.4352581213
2018-07-27,35107.885184130064,197485.2506332417,232593.13581737177
2018-07-30,35107.885184130064,189331.98012360482,224439.86530773487
2018-07-31,35107.885184130064,190288.98860757187,225396.87379170192
2018-08-01,35107.885184130064,191427.9815952458,226535.86677937588
2018-08-02,35107.885184130064,194709.0491803355,229816.9343644656
2018-08-03,35107.885184130064,194394.5213369191,229502.40652104915
2018-08-06,35107.885184130064,196951.67730822242,232059.5624923525
2018-08-07,35107.885184130064,198204.03348704707,233311.91867117712
2018-08-08,35107.885184130064,198224.79213265542,233332.6773167855
2018-08-09,35107.885184130064,199194.88574066936,234302.77092479944
2018-08-10,35107.885184130064,198246.7947507335,233354.67993486358
2018-08-13,35107.885184130064,197066.3791576459,232174.26434177597
2018-08-14,35107.885184130064,197803.56989886495,232911.455082995
2018-08-15,35107.885184130064,194268.29838852683,229376.18357265688
2018-08-16,35107.885184130064,193872.9297997981,228980.81498392817
2018-08-17,35107.885184130064,192058.6143043245,227166.49948845454
2018-08-20,35107.885184130064,194883.6596479563,229991.54483208637
2018-08-21,35107.885184130064,197133.76883165064,232241.65401578072
2018-08-22,35107.885184130064,199103.25936439278,234211.14454852283
2018-08-23,35107.885184130064,199306.75319439755,234414.6383785276
2018-08-24,35107.885184130064,204298.18333845295,239406.068522583
2018-08-27,35107.885184130064,204759.15037160722,239867.03555573727
2018-08-28,35107.885184130064,206372.57620245306,241480.4613865831
2018-08-29,35107.885184130064,208668.74531174765,243776.6304958777
2018-08-30,35107.885184130064,208018.3376839241,243126.22286805417
2018-08-31,35107.885184130064,207864.60076253946,242972.48594666953
2018-09-04,35107.885184130064,207591.90041073406,242699.7855948641
2018-09-05,35107.885184130064,201116.68387105424,236224.5690551843
2018-09-06,35107.885184130064,202189.57070502956,237297.45588915964
2018-09-07,35107.885184130064,202969.67173603023,238077.5569201603
2018-09-10,35107.885184130064,204726.19969686808,239834.08488099813
2018-09-11,35107.885184130064,207407.30870940423,242515.1938935343
2018-09-12,35107.885184130064,210220.9953807409,245328.88056487095
2018-09-13,35107.885184130064,211148.29243854168,246256.17762267176
2018-09-14,35107.885184130064,210932.58050771675,246040.4656918468
2018-09-17,35107.885184130064,206207.34337450645,241315.2285586365
2018-09-18,35107.885184130064,210770.60256559355,245878.4877497236
2018-09-19,35107.885184130064,207644.4235381293,242752.30872225936
2018-09-20,35107.885184130064,208799.64005919377,243907.52524332382
2018-09-21,35107.885184130064,206996.25818773007,242104.14337186015
2018-09-24,35107.885184130064,209019.0857467974,244126.9709309275
2018-09-25,35107.885184130064,210676.98549096525,245784.8706750953
2018-09-26,35107.885184130064,211583.09351422102,246690.97869835107
2018-09-27,35107.885184130064,213535.4709298985,248643.35611402855
2018-09-28,35107.885184130064,212887.4217149545,247995.30689908453
2018-10-01,17557.745627627082,231929.3929271695,249487.13855479658
2018-10-02,17557.745627627082,223100.50997743537,240658.25560506247
2018-10-03,17557.745627627082,220100.36818243793,237658.11381006503
2018-10-04,17557.745627627082,218376.03886676175,235933.78449438885
2018-10-05,17557.745627627082,216503.8829912413,234061.62861886836
2018-10-08,17557.745627627082,213330.64226633168,230888.38789395877
2018-10-09,17557.745627627082,215920.33109286884,233478.07672049594
2018-10-10,17557.745627627082,204131.57251658174,221689.3181442088
2018-10-11,17557.745627627082,201843.11303772306,219400.85866535013
2018-10-12,17557.745627627082,207230.99217119743,224788.7377988245
2018-10-15,17557.745627627082,206528.57812582958,224086.32375345664
2018-10-16,17557.745627627082,215748.37958991958,233306.12521754665
2018-10-17,17557.745627627082,212312.10285455093,229869.848482178
2018-10-18,17557.745627627082,208346.5814439557,225904.32707158278
2018-10-19,17557.745627627082,197034.92666153293,214592.67228916002
2018-10-22,17557.745627627082,202424.31360647772,219982.05923410482
2018-10-23,17557.745627627082,202281.0245680666,219838.7701956937
2018-10-24,17557.745627627082,190194.6194066668,207752.3650342939
2018-10-25,17557.745627627082,178168.62358633825,195726.3692139653
2018-10-26,17557.745627627082,170478.32049221528,188036.06611984235
2018-10-29,17557.745627627082,167866.47949526706,185424.22512289416
2018-10-30,17557.745627627082,170725.56150262986,188283.30713025696
2018-10-31,17557.745627627082,174888.72644797733,192446.47207560443
2018-11-01,17557.745627627082,183147.60992549645,200705.35555312352
2018-11-02,17557.745627627082,182421.00979211787,199978.75541974494
2018-11-05,17557.745627627082,182414.61835383586,199972.36398146296
2018-11-06,17557.745627627082,184590.35285104622,202148.09847867332
2018-11-07,17557.745627627082,191168.24298740056,208725.98861502763
2018-11-08,17557.745627627082,186876.26542957177,204434.01105719886
2018-11-09,17557.745627627082,185468.55393579346,203026.29956342053
2018-11-12,17557.745627627082,176626.49664134224,194184.2422689693
2018-11-13,17557.745627627082,178144.35872331352,195702.10435094062
2018-11-14,17557.745627627082,181683.39312536028,199241.13875298738
2018-11-15,17557.745627627082,185579.65527381314,203137.40090144024
2018-11-16,17557.745627627082,183640.79075530195,201198.536382929
2018-11-19,17557.745627627082,177317.49657647204,194875.24220409914
2018-11-20,17557.745627627082,175508.10684764592,193065.85247527302
2018-11-21,17557.745627627082,173616.06690307232,191173.81253069942
2018-11-23,17557.745627627082,175907.79693655472,193465.5425641818
